frequency=10000
wave0	Time
1.436064	0.868854
1.426016	0.868857
1.431040	0.868859
1.431040	0.868862
1.436064	0.868864
1.426016	0.868867
1.431040	0.868870
1.436064	0.868872
1.431040	0.868875
1.436064	0.868877
1.431040	0.868880
1.431040	0.868882
1.436064	0.868885
1.436064	0.868888
1.431040	0.868890
1.436064	0.868893
1.436064	0.868895
1.431040	0.868898
1.431040	0.868901
1.426016	0.868903
1.431040	0.868906
1.420992	0.868908
1.431040	0.868911
1.436064	0.868914
1.436064	0.868916
1.431040	0.868919
1.431040	0.868921
1.431040	0.868924
1.426016	0.868926
1.431040	0.868938
1.431040	0.868942
1.431040	0.868945
1.431040	0.868947
1.431040	0.868950
1.436064	0.868953
1.436064	0.868956
1.436064	0.868958
1.431040	0.868961
1.431040	0.868964
1.431040	0.868966
1.420992	0.868969
1.431040	0.868971
1.431040	0.868974
1.426016	0.868977
1.431040	0.868979
1.426016	0.868982
1.431040	0.868984
1.436064	0.868987
1.426016	0.868989
1.431040	0.868992
1.431040	0.868995
1.441088	0.868997
1.436064	0.869000
1.436064	0.869003
1.431040	0.869005
1.431040	0.869008
1.436064	0.869010
1.431040	0.869013
1.431040	0.869016
1.436064	0.869018
1.436064	0.869021
1.431040	0.869023
1.426016	0.869026
1.436064	0.869029
1.436064	0.869031
1.436064	0.869034
1.431040	0.869036
1.436064	0.869039
1.431040	0.869041
1.431040	0.869044
1.431040	0.869047
1.420992	0.869049
1.431040	0.869052
1.431040	0.869054
1.436064	0.869057
1.431040	0.869060
1.436064	0.869062
1.431040	0.869065
1.431040	0.869067
1.431040	0.869070
1.431040	0.869073
1.436064	0.869075
1.436064	0.869078
1.436064	0.869080
1.431040	0.869083
1.436064	0.869085
1.436064	0.869088
1.436064	0.869091
1.426016	0.869093
1.436064	0.869096
1.436064	0.869098
1.431040	0.869101
1.431040	0.869104
1.436064	0.869106
1.431040	0.869113
1.431040	0.869116
1.431040	0.869119
1.436064	0.869121
1.431040	0.869124
1.436064	0.869127
1.426016	0.869129
1.431040	0.869132
1.431040	0.869134
1.436064	0.869137
1.431040	0.869140
1.436064	0.869142
1.431040	0.869145
1.431040	0.869148
1.431040	0.869159
1.436064	0.869162
1.431040	0.869164
1.431040	0.869167
1.426016	0.869169
1.431040	0.869171
1.431040	0.869174
1.426016	0.869176
1.431040	0.869178
1.431040	0.869180
1.436064	0.869183
1.431040	0.869185
1.431040	0.869187
1.426016	0.869189
1.436064	0.869192
1.431040	0.869194
1.420992	0.869196
1.426016	0.869199
1.431040	0.869201
1.431040	0.869203
1.426016	0.869205
1.426016	0.869208
1.431040	0.869210
1.431040	0.869212
1.426016	0.869214
1.426016	0.869217
1.426016	0.869219
1.426016	0.869221
1.431040	0.869223
1.426016	0.869226
1.431040	0.869228
1.436064	0.869230
1.426016	0.869233
1.431040	0.869235
1.431040	0.869237
1.436064	0.869239
1.436064	0.869242
1.441088	0.869244
1.436064	0.869246
1.431040	0.869248
1.431040	0.869251
1.420992	0.869253
1.426016	0.869255
1.431040	0.869257
1.431040	0.869260
1.431040	0.869262
1.436064	0.869264
1.431040	0.869266
1.426016	0.869269
1.431040	0.869271
1.431040	0.869273
1.431040	0.869275
1.436064	0.869278
1.426016	0.869280
1.431040	0.869282
1.431040	0.869284
1.436064	0.869287
1.436064	0.869289
1.436064	0.869291
1.426016	0.869293
1.431040	0.869296
1.436064	0.869298
1.431040	0.869300
1.431040	0.869303
1.431040	0.869305
1.431040	0.869307
1.431040	0.869309
1.431040	0.869311
1.431040	0.869314
1.426016	0.869316
1.436064	0.869318
1.431040	0.869320
1.431040	0.869323
1.426016	0.869325
1.431040	0.869327
1.431040	0.869330
1.431040	0.869332
1.436064	0.869334
1.436064	0.869336
1.436064	0.869339
1.436064	0.869341
1.436064	0.869343
1.436064	0.869345
1.436064	0.869348
1.436064	0.869350
1.426016	0.869352
1.431040	0.869354
1.436064	0.869357
1.431040	0.869359
1.431040	0.869361
1.436064	0.869364
1.441088	0.869366
1.431040	0.869368
1.431040	0.869370
1.431040	0.869373
1.431040	0.869375
1.420992	0.869377
1.431040	0.869379
1.431040	0.869382
1.426016	0.869384
1.436064	0.869386
1.431040	0.869389
1.431040	0.869391
1.436064	0.869393
1.431040	0.869395
1.431040	0.869397
1.436064	0.869400
1.436064	0.869402
1.431040	0.869404
1.431040	0.869407
1.431040	0.869409
1.436064	0.869411
1.436064	0.869413
1.431040	0.869416
1.431040	0.869418
1.431040	0.869420
1.436064	0.869423
1.436064	0.869425
1.441088	0.869427
1.436064	0.869430
1.436064	0.869432
1.436064	0.869434
1.436064	0.869436
1.436064	0.869439
1.436064	0.869441
1.441088	0.869443
1.436064	0.869445
1.436064	0.869448
1.436064	0.869450
1.436064	0.869452
1.431040	0.869454
1.431040	0.869457
1.436064	0.869459
1.431040	0.869461
1.431040	0.869464
1.426016	0.869466
1.436064	0.869468
1.441088	0.869470
1.431040	0.869473
1.431040	0.869475
1.436064	0.869477
1.431040	0.869480
1.431040	0.869482
1.436064	0.869484
1.436064	0.869487
1.436064	0.869489
1.441088	0.869491
1.436064	0.869493
1.436064	0.869504
1.436064	0.869507
1.426016	0.869510
1.436064	0.869512
1.436064	0.869514
1.436064	0.869517
1.436064	0.869519
1.431040	0.869522
1.426016	0.869524
1.431040	0.869526
1.426016	0.869529
1.436064	0.869531
1.431040	0.869533
1.436064	0.869536
1.431040	0.869538
1.431040	0.869540
1.441088	0.869543
1.436064	0.869545
1.431040	0.869547
1.431040	0.869550
1.431040	0.869552
1.431040	0.869554
1.436064	0.869557
1.436064	0.869559
1.436064	0.869561
1.436064	0.869564
1.431040	0.869566
1.436064	0.869568
1.431040	0.869570
1.436064	0.869573
1.436064	0.869575
1.436064	0.869577
1.431040	0.869580
1.431040	0.869582
1.426016	0.869584
1.436064	0.869586
1.426016	0.869589
1.426016	0.869591
1.436064	0.869593
1.431040	0.869596
1.420992	0.869598
1.431040	0.869600
1.436064	0.869603
1.436064	0.869605
1.436064	0.869607
1.431040	0.869609
1.436064	0.869612
1.431040	0.869614
1.441088	0.869616
1.436064	0.869619
1.441088	0.869621
1.436064	0.869623
1.436064	0.869626
1.431040	0.869628
1.431040	0.869630
1.436064	0.869633
1.431040	0.869635
1.436064	0.869637
1.431040	0.869639
1.431040	0.869642
1.431040	0.869644
1.431040	0.869646
1.431040	0.986742
1.431040	0.986757
1.431040	0.986761
1.426016	0.986764
1.436064	0.986767
1.436064	0.986769
1.441088	0.986772
1.436064	0.986775
1.436064	0.986777
1.431040	0.986780
1.431040	0.986783
1.431040	0.986786
1.436064	0.986788
1.436064	0.986791
1.431040	0.986794
1.436064	0.986796
1.436064	0.986799
1.431040	0.986802
1.426016	0.986804
1.436064	0.986807
1.431040	0.986810
1.431040	0.986812
1.436064	0.986815
1.431040	0.986817
1.431040	0.986820
1.431040	0.986823
1.436064	0.986825
1.436064	0.986828
1.436064	0.986831
1.426016	0.986833
1.431040	0.986836
1.436064	0.986839
1.431040	0.986841
1.436064	0.986844
1.431040	0.986847
1.431040	0.986849
1.426016	0.986852
1.431040	0.986855
1.436064	0.986857
1.431040	0.986860
1.431040	0.986863
1.436064	0.986865
1.436064	0.986868
1.431040	0.986870
1.431040	0.986873
1.431040	0.986876
1.431040	0.986878
1.431040	0.986881
1.431040	0.986883
1.431040	0.986886
1.436064	0.986889
1.436064	0.986891
1.436064	0.986894
1.436064	0.986897
1.436064	0.986899
1.436064	0.986901
1.436064	0.986904
1.431040	0.986907
1.436064	0.986909
1.431040	0.986912
1.436064	0.986914
1.436064	0.986917
1.436064	0.986920
1.431040	0.986922
1.436064	0.986925
1.431040	0.986928
1.431040	0.986930
1.436064	0.986933
1.436064	0.986936
1.431040	0.986938
1.436064	0.986941
1.436064	0.986943
1.431040	0.986946
1.431040	0.986949
1.436064	0.986951
1.431040	0.986954
1.436064	0.986956
1.431040	0.986959
1.431040	0.986962
1.431040	0.986964
1.431040	0.986967
1.436064	0.986969
1.436064	0.986972
1.436064	0.986975
1.426016	0.986977
1.436064	0.986980
1.431040	0.986982
1.431040	0.986985
1.431040	0.986988
1.431040	0.986990
1.431040	0.986993
1.431040	0.986995
1.431040	0.986998
1.431040	0.987001
1.431040	0.987003
1.431040	0.987006
1.436064	0.987008
1.436064	0.987011
1.436064	0.987014
1.431040	0.987016
1.431040	0.987019
1.431040	0.987021
1.431040	0.987024
1.431040	0.987026
1.431040	0.987029
1.431040	0.987032
1.436064	0.987034
1.436064	0.987037
1.436064	0.987039
1.426016	0.987042
1.431040	0.987045
1.431040	0.987047
1.436064	0.987050
1.436064	0.987052
1.431040	0.987055
1.431040	0.987058
1.431040	0.987060
1.431040	0.987063
1.426016	0.987065
1.436064	0.987068
1.436064	0.987071
1.431040	0.987073
1.436064	0.987076
1.436064	0.987078
1.431040	0.987081
1.431040	0.987083
1.436064	0.987086
1.431040	0.987088
1.431040	0.987091
1.436064	0.987094
1.436064	0.987096
1.431040	0.987099
1.431040	0.987101
1.431040	0.987104
1.431040	0.987106
1.431040	0.987109
1.436064	0.987112
1.431040	0.987114
1.426016	0.987117
1.436064	0.987119
1.436064	0.987122
1.431040	0.987124
1.436064	0.987127
1.436064	0.987130
1.436064	0.987132
1.436064	0.987135
1.431040	0.987137
1.426016	0.987140
1.436064	0.987142
1.431040	0.987145
1.436064	0.987147
1.436064	0.987150
1.436064	0.987153
1.426016	0.987155
1.431040	0.987158
1.436064	0.987160
1.426016	0.987163
1.441088	0.987166
1.436064	0.987168
1.431040	0.987171
1.436064	0.987173
1.436064	0.987176
1.431040	0.987179
1.426016	0.987181
1.436064	0.987184
1.436064	0.987186
1.436064	0.987189
1.431040	0.987191
1.436064	0.987194
1.436064	0.987197
1.436064	0.987199
1.431040	0.987202
1.436064	0.987204
1.431040	0.987207
1.436064	0.987209
1.426016	0.987212
1.436064	0.987214
1.436064	0.987217
1.420992	0.987220
1.431040	0.987222
1.431040	0.987225
1.436064	0.987227
1.431040	0.987230
1.431040	0.987233
1.431040	0.987235
1.436064	0.987238
1.431040	0.987240
1.431040	0.987243
1.431040	0.987245
1.436064	0.987248
1.431040	0.987250
1.431040	0.987253
1.436064	0.987256
1.436064	0.987258
1.431040	0.987261
1.436064	0.987263
1.431040	0.987266
1.431040	0.987268
1.426016	0.987271
1.436064	0.987274
1.431040	0.987276
1.436064	0.987279
1.426016	0.987281
1.436064	0.987284
1.436064	0.987287
1.436064	0.987289
1.436064	0.987292
1.431040	0.987294
1.426016	0.987297
1.436064	0.987299
1.431040	0.987302
1.436064	0.987305
1.436064	0.987307
1.431040	0.987310
1.436064	0.987312
1.436064	0.987315
1.436064	0.987318
1.441088	0.987320
1.431040	0.987323
1.436064	0.987325
1.436064	0.987328
1.436064	0.987331
1.431040	0.987333
1.426016	0.987336
1.431040	0.987338
1.426016	0.987341
1.426016	0.987343
1.426016	0.987346
1.426016	0.987384
1.431040	0.987388
1.436064	0.987390
1.436064	0.987393
1.436064	0.987396
1.431040	0.987399
1.431040	0.987401
1.436064	0.987404
1.431040	0.987406
1.431040	0.987409
1.431040	0.987412
1.431040	0.987414
1.431040	0.987417
1.431040	0.987420
1.431040	0.987422
1.431040	0.987425
1.436064	0.987427
1.436064	0.987430
1.436064	0.987433
1.436064	0.987436
1.436064	0.987438
1.431040	0.987441
1.431040	0.987443
1.431040	0.987446
1.431040	0.987448
1.420992	0.987451
1.426016	0.987454
1.436064	0.987456
1.436064	0.987459
1.436064	0.987461
1.436064	0.987464
1.431040	0.987467
1.436064	0.987469
1.426016	0.987472
1.436064	0.987474
1.436064	0.987477
1.436064	0.987480
1.431040	0.987482
1.436064	0.987485
1.436064	0.987487
1.431040	0.987490
1.431040	0.987493
1.436064	0.987495
1.431040	0.987498
1.420992	0.987500
1.431040	0.987503
1.431040	0.987506
1.426016	0.987508
1.431040	0.987511
1.420992	0.987514
1.426016	0.987516
1.431040	0.987519
1.436064	0.987522
1.436064	0.987524
1.436064	0.987527
1.436064	0.987529
1.436064	0.987532
1.436064	0.987535
1.436064	0.987537
1.436064	0.987540
1.436064	0.987542
1.436064	0.987545
1.436064	0.987548
1.431040	0.987550
1.436064	0.987553
1.431040	0.987555
1.431040	0.987558
1.431040	0.987561
1.426016	0.987563
1.426016	0.987566
1.431040	0.987568
1.426016	0.987571
1.436064	0.987574
1.436064	0.987576
1.431040	0.987579
1.426016	0.987581
1.431040	0.987584
1.431040	0.987586
1.431040	0.987589
1.431040	0.987592
1.431040	0.987594
1.431040	0.987597
1.420992	0.987599
1.431040	0.987602
1.436064	0.987604
1.436064	0.987607
1.436064	0.987610
1.431040	0.987612
1.431040	0.987615
1.431040	0.987617
1.426016	0.987620
1.431040	0.987622
1.436064	0.987625
1.431040	0.987628
1.436064	0.987630
1.431040	0.987633
1.436064	0.987635
1.436064	0.987638
1.436064	0.987641
1.431040	0.987643
1.426016	0.987646
1.431040	0.987648
1.426016	0.987651
1.431040	0.987653
1.436064	0.987656
1.431040	0.987659
1.436064	0.987661
1.436064	0.987664
1.436064	0.987666
1.436064	0.987669
1.431040	0.987672
1.426016	0.987674
1.436064	0.987677
1.431040	0.987679
1.426016	0.987682
1.415968	0.987685
1.426016	0.987687
1.431040	0.987690
1.431040	0.987692
1.436064	0.987695
1.426016	0.987698
1.436064	0.987700
1.441088	0.987703
1.431040	0.987705
1.431040	0.987708
1.441088	0.987710
1.431040	0.987713
1.426016	0.987716
1.431040	0.987718
1.426016	0.987721
1.426016	0.987723
1.426016	0.987726
1.431040	0.987729
1.431040	0.987731
1.431040	0.987734
1.431040	0.987736
1.426016	0.987739
1.426016	0.987742
1.420992	0.987744
1.431040	0.987747
1.431040	0.987749
1.431040	0.987752
1.431040	0.987754
1.436064	0.987757
1.431040	0.987759
1.441088	0.987762
1.436064	0.987765
1.436064	0.987767
1.436064	0.987770
1.431040	0.987772
1.436064	0.987775
1.426016	0.987777
1.436064	0.987780
1.431040	0.987783
1.431040	0.987785
1.436064	0.987788
1.431040	0.987790
1.431040	0.987793
1.426016	0.987796
1.431040	0.987798
1.426016	0.987801
1.426016	0.987803
1.426016	0.987806
1.426016	0.987809
1.431040	0.987811
1.431040	0.987814
1.436064	0.987816
1.436064	0.987819
1.431040	0.987822
1.426016	0.987824
1.436064	0.987827
1.436064	0.987829
1.436064	0.987832
1.431040	0.987835
1.436064	0.987837
1.431040	0.987840
1.431040	0.987842
1.436064	0.987845
1.436064	0.987847
1.431040	0.987850
1.436064	0.987853
1.436064	0.987855
1.436064	0.987858
1.426016	0.987860
1.426016	0.987863
1.431040	0.987866
1.436064	0.987868
1.426016	0.987871
1.436064	0.987873
1.436064	0.987876
1.436064	0.987879
1.436064	0.987881
1.431040	0.987884
1.436064	0.987886
1.431040	0.987889
1.431040	0.987892
1.436064	0.987894
1.431040	0.987897
1.431040	0.987899
1.436064	0.987902
1.436064	0.987905
1.431040	0.987907
1.431040	0.987910
1.426016	0.987912
1.426016	0.987915
1.426016	0.987918
1.431040	0.987920
1.426016	0.987923
1.436064	0.987925
1.431040	0.987928
1.426016	0.987930
1.431040	0.987933
1.436064	0.987936
1.431040	0.987938
1.431040	0.987941
1.431040	0.987943
1.431040	0.987946
1.431040	0.987948
1.436064	0.987951
1.436064	0.987954
1.431040	0.987956
1.431040	0.987959
1.431040	0.987961
1.436064	0.987964
1.436064	0.987966
1.431040	0.987969
1.436064	0.987972
1.436064	0.987974
1.436064	0.987987
1.436064	0.987990
1.436064	0.987993
1.436064	0.987996
1.436064	0.987999
1.431040	0.988002
1.431040	0.988004
1.436064	0.988007
1.436064	0.988010
1.436064	0.988013
1.431040	0.988015
1.431040	0.988018
1.431040	0.988020
1.436064	0.988023
1.431040	0.988026
1.436064	0.988028
1.436064	0.988031
1.436064	0.988034
1.431040	0.988036
1.426016	0.988039
1.431040	0.988042
1.426016	0.988044
1.431040	0.988047
1.436064	0.988049
1.431040	0.988052
1.436064	0.988055
1.431040	0.988058
1.436064	0.988060
1.431040	0.988063
1.431040	0.988065
1.441088	0.988068
1.431040	0.988071
1.436064	0.988073
1.431040	0.988076
1.431040	0.988079
1.441088	0.988081
1.436064	0.988084
1.431040	0.988087
1.436064	0.988089
1.436064	0.988092
1.426016	0.988094
1.431040	0.988097
1.431040	0.988100
1.436064	0.988102
1.426016	0.988105
1.420992	0.988107
1.431040	0.988110
1.431040	0.988113
1.436064	0.988115
1.436064	0.988118
1.426016	0.988121
1.436064	0.988123
1.431040	0.988126
1.431040	0.988129
1.436064	0.988131
1.431040	0.988134
1.431040	0.988136
1.431040	0.988139
1.431040	0.988141
1.436064	0.988144
1.436064	0.988146
1.431040	0.988149
1.431040	0.988152
1.426016	0.988154
1.436064	0.988157
1.431040	0.988159
1.431040	0.988162
1.426016	0.988165
1.431040	0.988167
1.426016	0.988170
1.436064	0.988172
1.431040	0.988175
1.420992	0.988177
1.431040	0.988180
1.426016	0.988183
1.431040	0.988185
1.431040	0.988188
1.436064	0.988190
1.436064	0.988193
1.431040	0.988196
1.436064	0.988198
1.431040	0.988201
1.431040	0.988203
1.436064	0.988206
1.436064	0.988209
1.436064	0.988211
1.431040	0.988214
1.436064	0.988216
1.431040	0.988219
1.431040	0.988222
1.431040	0.988224
1.436064	0.988227
1.426016	0.988229
1.426016	0.988232
1.426016	0.988234
1.431040	0.988237
1.431040	0.988240
1.426016	0.988242
1.431040	0.988245
1.431040	0.988247
1.436064	0.988250
1.436064	0.988253
1.426016	0.988255
1.426016	0.988258
1.436064	0.988260
1.431040	0.988263
1.436064	0.988266
1.436064	0.988268
1.436064	0.988271
1.431040	0.988273
1.431040	0.988276
1.426016	0.988279
1.426016	0.988281
1.426016	0.988284
1.431040	0.988286
1.436064	0.988289
1.436064	0.988292
1.436064	0.988294
1.431040	0.988297
1.436064	0.988299
1.431040	0.988302
1.441088	0.988305
1.426016	0.988307
1.431040	0.988310
1.436064	0.988312
1.431040	0.988315
1.431040	0.988318
1.436064	0.988320
1.431040	0.988323
1.431040	0.988325
1.436064	0.988328
1.436064	0.988331
1.431040	0.988333
1.431040	0.988336
1.436064	0.988338
1.431040	0.988341
1.431040	0.988343
1.426016	0.988346
1.431040	0.988349
1.426016	0.988351
1.436064	0.988354
1.436064	0.988356
1.436064	0.988359
1.431040	0.988362
1.431040	0.988364
1.436064	0.988367
1.436064	0.988369
1.426016	0.988372
1.426016	0.988374
1.431040	0.988377
1.426016	0.988380
1.431040	0.988382
1.431040	0.988385
1.431040	0.988387
1.436064	0.988390
1.431040	0.988393
1.431040	0.988395
1.431040	0.988398
1.426016	0.988400
1.426016	0.988403
1.431040	0.988406
1.431040	0.988408
1.431040	0.988411
1.436064	0.988413
1.431040	0.988416
1.436064	0.988418
1.431040	0.988421
1.436064	0.988424
1.436064	0.988426
1.436064	0.988429
1.436064	0.988431
1.431040	0.988434
1.436064	0.988436
1.426016	0.988439
1.431040	0.988442
1.431040	0.988444
1.436064	0.988447
1.436064	0.988449
1.431040	0.988452
1.426016	0.988455
1.431040	0.988457
1.431040	0.988460
1.426016	0.988462
1.431040	0.988465
1.431040	0.988467
1.431040	0.988470
1.426016	0.988473
1.426016	0.988475
1.436064	0.988478
1.436064	0.988480
1.436064	0.988483
1.436064	0.988486
1.436064	0.988488
1.436064	0.988491
1.436064	0.988493
1.436064	0.988496
1.436064	0.988499
1.436064	0.988501
1.431040	0.988504
1.436064	0.988506
1.431040	0.988509
1.436064	0.988511
1.436064	0.988514
1.431040	0.988517
1.431040	0.988519
1.420992	0.988522
1.431040	0.988524
1.431040	0.988527
1.436064	0.988529
1.436064	0.988532
1.431040	0.988535
1.426016	0.988537
1.436064	0.988540
1.436064	0.988542
1.436064	0.988545
1.431040	0.988548
1.436064	0.988550
1.431040	0.988553
1.436064	0.988556
1.436064	0.988558
1.436064	0.988561
1.436064	0.988563
1.436064	0.988566
1.441088	0.988568
1.431040	0.988571
1.426016	0.988574
1.426016	0.988576
1.436064	0.988588
1.431040	0.988591
1.436064	0.988594
1.431040	0.988597
1.436064	0.988599
1.431040	0.988602
1.436064	0.988605
1.436064	0.988608
1.436064	0.988610
1.431040	0.988613
1.431040	0.988615
1.431040	0.988618
1.431040	0.988621
1.431040	0.988623
1.436064	0.988626
1.431040	0.988629
1.431040	0.988631
1.431040	0.988634
1.436064	0.988637
1.431040	0.988639
1.426016	0.988642
1.436064	0.988645
1.436064	0.988647
1.436064	0.988650
1.431040	0.988652
1.431040	0.988655
1.431040	0.988658
1.436064	0.988660
1.431040	0.988663
1.436064	0.988666
1.436064	0.988668
1.436064	0.988671
1.436064	0.988673
1.431040	0.988676
1.436064	0.988679
1.436064	0.988681
1.431040	0.988684
1.431040	0.988687
1.431040	0.988689
1.431040	0.988692
1.431040	0.988694
1.436064	0.988697
1.426016	0.988699
1.431040	0.988702
1.431040	0.988705
1.420992	0.988707
1.436064	0.988710
1.431040	0.988712
1.426016	0.988715
1.436064	0.988718
1.431040	0.988720
1.436064	0.988723
1.436064	0.988725
1.436064	0.988728
1.431040	0.988731
1.426016	0.988733
1.436064	0.988736
1.436064	0.988738
1.436064	0.988741
1.436064	0.988744
1.431040	0.988746
1.436064	0.988749
1.431040	0.988751
1.431040	0.988754
1.431040	0.988757
1.436064	0.988759
1.426016	0.988762
1.436064	0.988764
1.431040	0.988767
1.436064	0.988769
1.420992	0.988772
1.431040	0.988775
1.431040	0.988777
1.431040	0.988780
1.431040	0.988782
1.431040	0.988785
1.431040	0.988788
1.436064	0.988790
1.436064	0.988793
1.436064	0.988795
1.441088	0.988798
1.436064	0.988801
1.431040	0.988803
1.426016	0.988806
1.431040	0.988808
1.431040	0.988811
1.431040	0.988813
1.426016	0.988816
1.426016	0.988819
1.431040	0.988821
1.426016	0.988824
1.426016	0.988826
1.431040	0.988829
1.431040	0.988831
1.436064	0.988834
1.420992	0.988836
1.436064	0.988839
1.431040	0.988842
1.436064	0.988844
1.436064	0.988847
1.431040	0.988849
1.436064	0.988852
1.431040	0.988855
1.436064	0.988857
1.431040	0.988860
1.431040	0.988862
1.431040	0.988865
1.436064	0.988868
1.436064	0.988870
1.431040	0.988873
1.431040	0.988876
1.426016	0.988878
1.431040	0.988881
1.426016	0.988887
1.431040	0.988890
1.420992	0.988892
1.431040	0.988895
1.431040	0.988898
1.436064	0.988900
1.436064	0.988903
1.420992	0.988906
1.431040	0.988908
1.431040	0.988911
1.426016	0.988913
1.431040	0.988916
1.426016	0.988919
1.431040	0.988921
1.431040	0.988924
1.431040	0.988926
1.436064	0.988929
1.431040	0.988932
1.431040	0.988934
1.431040	0.988937
1.426016	0.988939
1.431040	0.988942
1.431040	0.988944
1.431040	0.988947
1.431040	0.988950
1.426016	0.988952
1.431040	0.988955
1.431040	0.988958
1.436064	0.988960
1.436064	0.988963
1.436064	0.988965
1.436064	0.988968
1.431040	0.988971
1.436064	0.988973
1.436064	0.988976
1.436064	0.988978
1.431040	0.988981
1.431040	0.988983
1.431040	0.988986
1.431040	0.988989
1.426016	0.988991
1.426016	0.988994
1.431040	0.988996
1.431040	0.988999
1.436064	0.989001
1.431040	0.989004
1.436064	0.989006
1.426016	0.989009
1.431040	0.989012
1.431040	0.989014
1.431040	0.989017
1.431040	0.989019
1.436064	0.989022
1.436064	0.989025
1.426016	0.989027
1.436064	0.989030
1.436064	0.989032
1.431040	0.989035
1.426016	0.989038
1.436064	0.989040
1.426016	0.989043
1.426016	0.989045
1.436064	0.989048
1.426016	0.989051
1.431040	0.989053
1.426016	0.989056
1.431040	0.989058
1.436064	0.989061
1.431040	0.989063
1.426016	0.989066
1.431040	0.989068
1.426016	0.989071
1.431040	0.989074
1.431040	0.989076
1.431040	0.989079
1.431040	0.989081
1.436064	0.989084
1.436064	0.989086
1.436064	0.989089
1.436064	0.989092
1.436064	0.989094
1.431040	0.989097
1.415968	0.989099
1.431040	0.989102
1.431040	0.989104
1.431040	0.989107
1.431040	0.989109
1.431040	0.989112
1.426016	0.989114
1.420992	0.989117
1.431040	0.989120
1.426016	0.989122
1.431040	0.989125
1.431040	0.989127
1.431040	0.989130
1.431040	0.989133
1.436064	0.989135
1.431040	0.989138
1.436064	0.989140
1.431040	0.989143
1.436064	0.989145
1.436064	0.989148
1.431040	0.989151
1.431040	0.989153
1.431040	0.989156
1.436064	0.989158
1.431040	0.989161
1.436064	0.989163
1.426016	0.989166
1.441088	0.989169
1.431040	0.989171
1.436064	0.989174
1.436064	0.989176
1.441088	0.989179
1.431040	0.989182
1.420992	0.989193
1.431040	0.989197
1.436064	0.989200
1.436064	0.989203
1.436064	0.989205
1.436064	0.989208
1.431040	0.989211
1.431040	0.989213
1.436064	0.989216
1.436064	0.989219
1.436064	0.989221
1.436064	0.989224
1.436064	0.989227
1.436064	0.989229
1.431040	0.989232
1.431040	0.989234
1.436064	0.989237
1.431040	0.989239
1.436064	0.989242
1.426016	0.989245
1.431040	0.989247
1.431040	0.989250
1.426016	0.989252
1.431040	0.989255
1.436064	0.989258
1.431040	0.989260
1.436064	0.989263
1.431040	0.989265
1.431040	0.989268
1.436064	0.989271
1.431040	0.989273
1.436064	0.989276
1.431040	0.989278
1.431040	0.989281
1.431040	0.989284
1.436064	0.989286
1.431040	0.989289
1.431040	0.989291
1.431040	0.989294
1.426016	0.989296
1.431040	0.989299
1.431040	0.989301
1.426016	0.989304
1.431040	0.989307
1.431040	0.989309
1.431040	0.989312
1.436064	0.989315
1.436064	0.989317
1.436064	0.989320
1.436064	0.989323
1.431040	0.989325
1.431040	0.989328
1.436064	0.989330
1.436064	0.989333
1.431040	0.989335
1.436064	0.989338
1.436064	0.989341
1.431040	0.989343
1.431040	0.989346
1.431040	0.989348
1.436064	0.989351
1.431040	0.989354
1.431040	0.989356
1.431040	0.989359
1.426016	0.989361
1.431040	0.989364
1.426016	0.989367
1.415968	0.989369
1.436064	0.989372
1.426016	0.989374
1.431040	0.989377
1.436064	0.989380
1.436064	0.989382
1.436064	0.989385
1.431040	0.989387
1.436064	0.989390
1.431040	0.989393
1.436064	0.989395
1.436064	0.989398
1.431040	0.989400
1.431040	0.989403
1.436064	0.989406
1.436064	0.989408
1.431040	0.989411
1.431040	0.989413
1.431040	0.989416
1.431040	0.989423
1.426016	0.989426
1.431040	0.989428
1.436064	0.989431
1.431040	0.989434
1.436064	0.989437
1.431040	0.989439
1.431040	0.989442
1.431040	0.989444
1.431040	0.989447
1.431040	0.989450
1.431040	0.989452
1.431040	0.989455
1.436064	0.989457
1.436064	0.989469
1.436064	0.989472
1.436064	0.989474
1.431040	0.989476
1.431040	0.989479
1.436064	0.989481
1.441088	0.989483
1.426016	0.989486
1.436064	0.989488
1.431040	0.989490
1.426016	0.989493
1.436064	0.989495
1.431040	0.989497
1.426016	0.989500
1.431040	0.989502
1.431040	0.989504
1.441088	0.989506
1.431040	0.989509
1.431040	0.989511
1.431040	0.989513
1.436064	0.989516
1.431040	0.989518
1.431040	0.989520
1.431040	0.989522
1.426016	0.989525
1.431040	0.989527
1.436064	0.989529
1.431040	0.989531
1.436064	0.989534
1.436064	0.989536
1.436064	0.989538
1.426016	0.989541
1.426016	0.989543
1.426016	0.989545
1.431040	0.989548
1.426016	0.989550
1.436064	0.989552
1.436064	0.989554
1.426016	0.989557
1.431040	0.989559
1.436064	0.989561
1.436064	0.989564
1.436064	0.989566
1.426016	0.989568
1.431040	0.989570
1.431040	0.989573
1.431040	0.989575
1.436064	0.989577
1.436064	0.989579
1.436064	0.989582
1.436064	0.989584
1.436064	0.989587
1.436064	0.989589
1.426016	0.989591
1.436064	0.989594
1.426016	0.989596
1.431040	0.989598
1.426016	0.989601
1.426016	0.989603
1.431040	0.989605
1.436064	0.989608
1.436064	0.989610
1.431040	0.989612
1.436064	0.989614
1.436064	0.989617
1.431040	0.989619
1.436064	0.989621
1.431040	0.989624
1.436064	0.989626
